s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 5.0650039E+003, 1.2529379E+003,-5.8106234E+002,-6.8771373E+002, 1.5382695E+001, 9.9908364E+000, 0.0000000E+000, 0.0000000E+000, 7.8924127E+000, 9.5353896E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.0660015E+003, 1.2624774E+003,-5.9678136E+002,-6.7728940E+002, 1.3835018E+001, 9.9535925E+000, 0.0000000E+000, 0.0000000E+000, 1.2122530E+001, 1.2195203E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.0670024E+003, 1.2633108E+003,-5.7478835E+002,-6.8857442E+002, 1.4554624E+001, 9.8329892E+000, 0.0000000E+000, 0.0000000E+000, 2.1612273E+001, 2.4335607E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.0680015E+003, 1.2462981E+003,-5.7159982E+002,-7.3025132E+002, 1.6227670E+001, 9.6529642E+000, 0.0000000E+000, 0.0000000E+000,-2.9873171E+001,-2.9672423E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.0690039E+003, 1.2305182E+003,-5.7029580E+002,-6.8659489E+002, 1.4747050E+001, 9.8821699E+000, 0.0000000E+000, 0.0000000E+000,-4.8547531E+000,-1.7433096E+000, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.0700049E+003, 1.2722129E+003,-5.8194800E+002,-6.9838044E+002, 1.4877181E+001, 1.0328446E+001, 0.0000000E+000, 0.0000000E+000, 1.5691683E+001, 1.7090056E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.0710015E+003, 1.2193898E+003,-5.4881557E+002,-7.3593603E+002, 1.3109563E+001, 9.2012755E+000, 0.0000000E+000, 0.0000000E+000,-4.3088425E+001,-4.3051001E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.0720015E+003, 1.3132486E+003,-5.8100516E+002,-7.3924027E+002, 1.5579601E+001, 1.0000940E+001, 0.0000000E+000, 0.0000000E+000, 1.4492595E+001, 1.8583755E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.0730020E+003, 1.2255323E+003,-5.3620687E+002,-6.9699903E+002, 1.7559127E+001, 1.0713361E+001, 0.0000000E+000, 0.0000000E+000, 2.0856522E+001, 2.0598853E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.0740020E+003, 1.2454425E+003,-5.4767191E+002,-7.1187164E+002, 1.7792847E+001, 1.0460217E+001, 0.0000000E+000, 0.0000000E+000, 1.1848520E+001, 1.4152043E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.0750005E+003, 1.2329711E+003,-5.5253807E+002,-6.7602746E+002, 1.6537211E+001, 1.0629884E+001, 0.0000000E+000, 0.0000000E+000, 3.2534450E+001, 3.1572680E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.0760039E+003, 1.2566531E+003,-5.7815032E+002,-6.5941521E+002, 1.5377968E+001, 9.3835464E+000, 0.0000000E+000, 0.0000000E+000, 4.2161107E+001, 4.3849066E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.0770000E+003, 1.2680227E+003,-5.8924578E+002,-6.6969879E+002, 1.3968992E+001, 9.8932420E+000, 0.0000000E+000, 0.0000000E+000, 3.1235498E+001, 3.2940360E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.0780020E+003, 1.2525852E+003,-5.6992939E+002,-7.3251011E+002, 1.5748167E+001, 1.0413590E+001, 0.0000000E+000, 0.0000000E+000,-2.4357033E+001,-2.3692493E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.0790029E+003, 1.2483102E+003,-5.5503000E+002,-7.4511796E+002, 1.6201627E+001, 1.0142032E+001, 0.0000000E+000, 0.0000000E+000,-2.6920931E+001,-2.5494111E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.0800000E+003, 1.2420328E+003,-5.5430166E+002,-7.2137672E+002, 1.5712479E+001, 9.7003449E+000, 0.0000000E+000, 0.0000000E+000,-1.0684987E+001,-8.2327893E+000, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.0810010E+003, 1.2599118E+003,-5.7585914E+002,-7.2132305E+002, 1.4262801E+001, 9.5932175E+000, 0.0000000E+000, 0.0000000E+000,-1.4196330E+001,-1.3414336E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.0820005E+003, 1.2222288E+003,-5.6726956E+002,-7.1226935E+002, 1.6304201E+001, 9.5039539E+000, 0.0000000E+000, 0.0000000E+000,-3.3531986E+001,-3.1501959E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.0830024E+003, 1.2747938E+003,-5.7521061E+002,-7.0891958E+002, 1.4827497E+001, 9.5790485E+000, 0.0000000E+000, 0.0000000E+000, 1.3338943E+001, 1.5070121E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.0840005E+003, 1.2571107E+003,-5.7531626E+002,-7.1708319E+002, 1.4659319E+001, 1.0002877E+001, 0.0000000E+000, 0.0000000E+000,-1.3417298E+001,-1.0626559E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.0850010E+003, 1.2424984E+003,-5.4244947E+002,-7.0726741E+002, 1.7739445E+001, 9.8020067E+000, 0.0000000E+000, 0.0000000E+000, 2.0570565E+001, 2.0322988E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.0860034E+003, 1.2090930E+003,-5.2951965E+002,-7.1376014E+002, 1.8800365E+001, 9.3646469E+000, 0.0000000E+000, 0.0000000E+000,-8.1220729E+000,-6.0217343E+000, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.0870049E+003, 1.2446597E+003,-5.8289381E+002,-7.1945722E+002, 1.3977366E+001, 9.8859973E+000, 0.0000000E+000, 0.0000000E+000,-3.5332943E+001,-3.3827924E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.0880005E+003, 1.2796312E+003,-6.0313345E+002,-6.5545945E+002, 1.6500892E+001, 1.0412293E+001, 0.0000000E+000, 0.0000000E+000, 4.5851262E+001, 4.7951479E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.0890044E+003, 1.2443117E+003,-5.8121623E+002,-7.1622186E+002, 1.7639754E+001, 1.0703102E+001, 0.0000000E+000, 0.0000000E+000,-2.6479837E+001,-2.4783493E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.0900034E+003, 1.2580846E+003,-5.6964492E+002,-6.8612497E+002, 1.7436474E+001, 9.7290811E+000, 0.0000000E+000, 0.0000000E+000, 2.9412564E+001, 2.9480273E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.0910029E+003, 1.2356179E+003,-5.5952852E+002,-7.3536949E+002, 1.8234603E+001, 9.2859804E+000, 0.0000000E+000, 0.0000000E+000,-3.3049564E+001,-3.1759504E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.0920010E+003, 1.2363069E+003,-5.5188233E+002,-7.3193986E+002, 1.6715585E+001, 9.6275748E+000, 0.0000000E+000, 0.0000000E+000,-2.3474002E+001,-2.1172168E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.0930005E+003, 1.2390838E+003,-5.3243028E+002,-7.2167159E+002, 1.7260498E+001, 8.9047094E+000, 0.0000000E+000, 0.0000000E+000, 9.1112090E+000, 1.1147167E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.0940020E+003, 1.2673937E+003,-5.8507869E+002,-7.1123957E+002, 1.4823069E+001, 9.1746784E+000, 0.0000000E+000, 0.0000000E+000,-7.4381956E+000,-4.9268677E+000, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.0950000E+003, 1.2718375E+003,-5.7068694E+002,-7.0660103E+002, 1.6356265E+001, 9.6443985E+000, 0.0000000E+000, 0.0000000E+000, 1.9477496E+001, 2.0550164E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.0960029E+003, 1.2418996E+003,-5.7251387E+002,-6.8595540E+002, 1.7532128E+001, 1.0109255E+001, 0.0000000E+000, 0.0000000E+000, 1.0014186E+001, 1.1071744E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.0970049E+003, 1.2334088E+003,-5.6398272E+002,-6.8244614E+002, 1.6642214E+001, 9.2732796E+000, 0.0000000E+000, 0.0000000E+000, 1.0727729E+001, 1.2895443E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.0980005E+003, 1.2916505E+003,-5.5654520E+002,-7.2017284E+002, 1.9151358E+001, 1.0114857E+001, 0.0000000E+000, 0.0000000E+000, 4.2861207E+001, 4.4198636E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.0990034E+003, 1.1756549E+003,-5.4034194E+002,-7.2879515E+002, 1.7289208E+001, 1.0122961E+001, 0.0000000E+000, 0.0000000E+000,-6.9306110E+001,-6.6070028E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.1000044E+003, 1.2867491E+003,-5.5887870E+002,-7.2555606E+002, 2.0599201E+001, 9.8709750E+000, 0.0000000E+000, 0.0000000E+000, 3.2446485E+001, 3.2784517E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.1010015E+003, 1.2421182E+003,-5.6667226E+002,-7.2886340E+002, 1.8126502E+001, 9.3845717E+000, 0.0000000E+000, 0.0000000E+000,-2.5949755E+001,-2.5906377E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1020039E+003, 1.2303405E+003,-5.4183369E+002,-6.8413626E+002, 1.7460799E+001, 9.3860114E+000, 0.0000000E+000, 0.0000000E+000, 2.8519973E+001, 3.1217331E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.1030039E+003, 1.2679568E+003,-5.8755024E+002,-7.2194997E+002, 1.8405610E+001, 1.0144058E+001, 0.0000000E+000, 0.0000000E+000,-1.4140371E+001,-1.2993734E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.1040039E+003, 1.2618073E+003,-5.8013569E+002,-7.1462147E+002, 1.7498988E+001, 9.3325499E+000, 0.0000000E+000, 0.0000000E+000,-7.7454213E+000,-6.1182792E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.1050000E+003, 1.2383676E+003,-5.5570024E+002,-6.6693888E+002, 1.6946047E+001, 9.1271300E+000, 0.0000000E+000, 0.0000000E+000, 4.2076547E+001, 4.1801702E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1060005E+003, 1.2743779E+003,-5.7203058E+002,-7.2310409E+002, 1.7774161E+001, 9.7116171E+000, 0.0000000E+000, 0.0000000E+000, 5.5125593E+000, 6.7290171E+000, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1070024E+003, 1.2503124E+003,-5.7236906E+002,-6.8795384E+002, 1.5746331E+001, 9.1940927E+000, 0.0000000E+000, 0.0000000E+000, 1.1168047E+001, 1.4929948E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1080034E+003, 1.2150344E+003,-5.4195156E+002,-7.2899577E+002, 1.4818299E+001, 9.2263610E+000, 0.0000000E+000, 0.0000000E+000,-3.1417313E+001,-3.1868241E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1090020E+003, 1.2742961E+003,-5.7795875E+002,-6.9093971E+002, 1.5197595E+001, 9.9504784E+000, 0.0000000E+000, 0.0000000E+000, 2.9351948E+001, 3.0545674E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.1100029E+003, 1.2144983E+003,-5.8716019E+002,-6.7692009E+002, 1.6129541E+001, 9.2434800E+000, 0.0000000E+000, 0.0000000E+000,-2.6209945E+001,-2.4209000E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.1110005E+003, 1.2364988E+003,-5.6219823E+002,-7.5249156E+002, 1.9082242E+001, 9.1245494E+000, 0.0000000E+000, 0.0000000E+000,-5.0653748E+001,-4.9984243E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1120010E+003, 1.3022725E+003,-5.9654860E+002,-7.0513609E+002, 1.6075718E+001, 9.6440452E+000, 0.0000000E+000, 0.0000000E+000, 2.5254167E+001, 2.6307569E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1130029E+003, 1.2381677E+003,-5.7840954E+002,-6.8698362E+002, 1.7191928E+001, 1.0090551E+001, 0.0000000E+000, 0.0000000E+000,-2.1946649E+000, 5.7057609E-002, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1140029E+003, 1.2534633E+003,-5.8703839E+002,-6.9464351E+002, 1.6451542E+001, 1.0375339E+001, 0.0000000E+000, 0.0000000E+000,-2.2975643E+000,-1.3917175E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.1150039E+003, 1.2259121E+003,-5.8132675E+002,-6.7354588E+002, 1.5356223E+001, 9.5403932E+000, 0.0000000E+000, 0.0000000E+000,-4.8829930E+000,-4.0639279E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.1160010E+003, 1.2916561E+003,-5.9583261E+002,-6.7619460E+002, 1.5613586E+001, 9.9231472E+000, 0.0000000E+000, 0.0000000E+000, 4.3872425E+001, 4.5165581E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1170024E+003, 1.2120926E+003,-5.5992995E+002,-7.2852465E+002, 1.5481899E+001, 9.4876518E+000, 0.0000000E+000, 0.0000000E+000,-5.5182319E+001,-5.1392443E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.1180029E+003, 1.2601544E+003,-5.6270398E+002,-7.2334523E+002, 1.5258211E+001, 1.0026725E+001, 0.0000000E+000, 0.0000000E+000,-1.5040213E+000,-6.0985976E-001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.1190024E+003, 1.2281174E+003,-5.6236898E+002,-6.8550717E+002, 1.8352471E+001, 1.0289120E+001, 0.0000000E+000, 0.0000000E+000, 7.5419456E+000, 8.8828757E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.1200029E+003, 1.2834566E+003,-5.8036445E+002,-7.3849236E+002, 1.8588279E+001, 1.0248939E+001, 0.0000000E+000, 0.0000000E+000,-6.2561920E+000,-6.5629794E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.1210024E+003, 1.2379695E+003,-5.5870776E+002,-7.1043127E+002, 1.8531143E+001, 9.2701833E+000, 0.0000000E+000, 0.0000000E+000,-5.3538382E+000,-3.3681569E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.1220039E+003, 1.2701150E+003,-5.7877456E+002,-6.9968126E+002, 1.5465838E+001, 9.7441884E+000, 0.0000000E+000, 0.0000000E+000, 1.7551938E+001, 1.6869238E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.1230015E+003, 1.2172836E+003,-5.5203184E+002,-7.0560256E+002, 1.6539199E+001, 9.8222511E+000, 0.0000000E+000, 0.0000000E+000,-1.7367901E+001,-1.3989333E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.1240020E+003, 1.2670494E+003,-5.6036508E+002,-6.9818962E+002, 1.9220134E+001, 9.6408772E+000, 0.0000000E+000, 0.0000000E+000, 3.6530019E+001, 3.7355700E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1250005E+003, 1.2665404E+003,-5.7255503E+002,-7.1786359E+002, 1.6132677E+001, 1.0368245E+001, 0.0000000E+000, 0.0000000E+000,-5.6982179E-001, 2.6227062E+000, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1260015E+003, 1.2933603E+003,-5.9113651E+002,-7.0140137E+002, 1.4571531E+001, 9.9339485E+000, 0.0000000E+000, 0.0000000E+000, 2.4903677E+001, 2.5327940E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1270034E+003, 1.1820985E+003,-5.2882856E+002,-6.9675745E+002, 1.6736032E+001, 1.0003834E+001, 0.0000000E+000, 0.0000000E+000,-1.9702289E+001,-1.6747673E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1280010E+003, 1.2254463E+003,-5.6527009E+002,-7.2839738E+002, 1.5141852E+001, 9.7191179E+000, 0.0000000E+000, 0.0000000E+000,-4.4798016E+001,-4.3360244E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1290044E+003, 1.2642949E+003,-5.6493109E+002,-6.4465073E+002, 1.8122503E+001, 9.2977644E+000, 0.0000000E+000, 0.0000000E+000, 8.1131531E+001, 8.2133327E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1300000E+003, 1.2905760E+003,-5.8285098E+002,-7.1710142E+002, 1.6122454E+001, 1.0391426E+001, 0.0000000E+000, 0.0000000E+000, 1.5931076E+001, 1.7137524E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.1310034E+003, 1.2110713E+003,-5.4269473E+002,-7.3079589E+002, 1.6952433E+001, 9.9747740E+000, 0.0000000E+000, 0.0000000E+000,-3.7490662E+001,-3.5492098E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1320005E+003, 1.2563555E+003,-5.5719309E+002,-7.2137462E+002, 1.4459709E+001, 1.0239008E+001, 0.0000000E+000, 0.0000000E+000, 8.6940135E-001, 2.4865160E+000, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1330005E+003, 1.2762307E+003,-5.7329296E+002,-7.4997760E+002, 1.5197744E+001, 1.0281309E+001, 0.0000000E+000, 0.0000000E+000,-2.1561480E+001,-2.1560789E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.1340000E+003, 1.1780478E+003,-5.3338475E+002,-6.9848267E+002, 2.0890679E+001, 9.6083002E+000, 0.0000000E+000, 0.0000000E+000,-2.4845907E+001,-2.3320615E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.1350000E+003, 1.3064601E+003,-5.9624969E+002,-7.1808117E+002, 1.5300310E+001, 9.9331995E+000, 0.0000000E+000, 0.0000000E+000, 1.4300144E+001, 1.7362770E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.1360010E+003, 1.1974183E+003,-5.4199090E+002,-7.3775471E+002, 1.4575040E+001, 9.5192694E+000, 0.0000000E+000, 0.0000000E+000,-5.8334387E+001,-5.8232991E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1370044E+003, 1.2393056E+003,-5.7443859E+002,-6.6160424E+002, 1.5655841E+001, 9.5611613E+000, 0.0000000E+000, 0.0000000E+000, 2.8766059E+001, 2.8479797E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1380044E+003, 1.3171154E+003,-5.8870595E+002,-6.8014732E+002, 1.7797321E+001, 9.8456254E+000, 0.0000000E+000, 0.0000000E+000, 7.3244261E+001, 7.5905105E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1390044E+003, 1.2466946E+003,-5.8261579E+002,-7.3309506E+002, 1.4120641E+001, 9.6956014E+000, 0.0000000E+000, 0.0000000E+000,-4.5232181E+001,-4.5200023E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.1400015E+003, 1.2685716E+003,-5.7449442E+002,-6.4293089E+002, 1.4053271E+001, 1.0606023E+001, 0.0000000E+000, 0.0000000E+000, 7.4801603E+001, 7.5805576E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1410029E+003, 1.2002337E+003,-5.4003368E+002,-7.2647848E+002, 1.7939842E+001, 9.7703956E+000, 0.0000000E+000, 0.0000000E+000,-4.2039114E+001,-3.8568217E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1420010E+003, 1.2830600E+003,-5.8013447E+002,-7.4928417E+002, 1.6972220E+001, 9.7667623E+000, 0.0000000E+000, 0.0000000E+000,-2.0001088E+001,-1.9619617E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1430024E+003, 1.2240543E+003,-5.7080402E+002,-7.0182632E+002, 1.4906051E+001, 9.4593093E+000, 0.0000000E+000, 0.0000000E+000,-2.5393076E+001,-2.4210643E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.1440024E+003, 1.2717234E+003,-5.6431456E+002,-6.7856509E+002, 1.6742786E+001, 1.0702813E+001, 0.0000000E+000, 0.0000000E+000, 5.4460498E+001, 5.6289368E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.1450044E+003, 1.2379825E+003,-5.5749614E+002,-7.4119986E+002, 1.7102384E+001, 9.7381294E+000, 0.0000000E+000, 0.0000000E+000,-3.3704888E+001,-3.3872951E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.1460000E+003, 1.2577761E+003,-5.4682030E+002,-7.2318791E+002, 2.1112529E+001, 9.1639510E+000, 0.0000000E+000, 0.0000000E+000, 1.6075490E+001, 1.8044355E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1470029E+003, 1.2641058E+003,-5.6237655E+002,-6.9069035E+002, 1.6984511E+001, 8.9358166E+000, 0.0000000E+000, 0.0000000E+000, 3.5297177E+001, 3.6959210E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1480010E+003, 1.2339299E+003,-5.6084959E+002,-7.0897645E+002, 1.6689977E+001, 8.9612666E+000, 0.0000000E+000, 0.0000000E+000,-9.9124898E+000,-1.0244866E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1490015E+003, 1.2618634E+003,-5.8312153E+002,-7.1926633E+002, 1.6210360E+001, 9.5830283E+000, 0.0000000E+000, 0.0000000E+000,-1.7247263E+001,-1.4731090E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1500044E+003, 1.2257708E+003,-5.7522337E+002,-6.8346567E+002, 1.7330196E+001, 1.0257096E+001, 0.0000000E+000, 0.0000000E+000,-5.7756178E+000,-5.3309245E+000, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1510000E+003, 1.2489035E+003,-5.7322808E+002,-7.3254362E+002, 1.5274461E+001, 9.1129949E+000, 0.0000000E+000, 0.0000000E+000,-3.4526175E+001,-3.2480741E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.1520005E+003, 1.2702889E+003,-5.6558892E+002,-7.0920054E+002, 1.8138441E+001, 9.5094123E+000, 0.0000000E+000, 0.0000000E+000, 2.2268540E+001, 2.3147325E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1530000E+003, 1.2279514E+003,-5.5977786E+002,-6.9514044E+002, 1.8191883E+001, 9.9478373E+000, 0.0000000E+000, 0.0000000E+000, 9.0248352E-001, 1.1728251E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.1540054E+003, 1.2509270E+003,-5.8265836E+002,-6.7555462E+002, 1.3653034E+001, 1.0142297E+001, 0.0000000E+000, 0.0000000E+000, 1.4952518E+001, 1.6509345E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1550015E+003, 1.2542670E+003,-5.6615822E+002,-6.9723897E+002, 1.6056264E+001, 1.0314340E+001, 0.0000000E+000, 0.0000000E+000, 1.3877986E+001, 1.7240399E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1560049E+003, 1.2077478E+003,-5.4748042E+002,-6.8889849E+002, 1.7635893E+001, 1.0395963E+001, 0.0000000E+000, 0.0000000E+000, 6.5204291E-001,-5.9921720E-001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1570000E+003, 1.3009397E+003,-5.7760796E+002,-7.4907764E+002, 1.8322454E+001, 1.0127458E+001, 0.0000000E+000, 0.0000000E+000, 2.4580246E-001, 2.7039997E+000, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1580010E+003, 1.2533410E+003,-5.5946002E+002,-7.1784106E+002, 1.7518022E+001, 9.7824546E+000, 0.0000000E+000, 0.0000000E+000, 2.4688512E+000, 3.3404383E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.1590039E+003, 1.2055492E+003,-5.5198485E+002,-6.9117457E+002, 1.7469563E+001, 9.7417584E+000, 0.0000000E+000, 0.0000000E+000,-1.2713129E+001,-1.0398935E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.1600020E+003, 1.2663016E+003,-5.8461043E+002,-6.6312021E+002, 1.7531641E+001, 8.6590715E+000, 0.0000000E+000, 0.0000000E+000, 4.3850656E+001, 4.4761648E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1610044E+003, 1.2660875E+003,-5.7675205E+002,-7.5741232E+002, 1.7914969E+001, 9.0553243E+000, 0.0000000E+000, 0.0000000E+000,-4.3079281E+001,-4.1106565E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.1620034E+003, 1.2753352E+003,-5.6892730E+002,-7.2860373E+002, 1.6602037E+001, 9.7531504E+000, 0.0000000E+000, 0.0000000E+000, 1.9473604E+000, 4.1593513E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.1630049E+003, 1.2047405E+003,-5.4661987E+002,-6.9042824E+002, 1.9132492E+001, 9.7420734E+000, 0.0000000E+000, 0.0000000E+000,-4.3563208E+000,-3.4330135E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.1640034E+003, 1.2661574E+003,-5.6863095E+002,-6.8416912E+002, 1.6674935E+001, 9.5432604E+000, 0.0000000E+000, 0.0000000E+000, 3.7610404E+001, 3.9575543E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.1650020E+003, 1.2334098E+003,-5.3693149E+002,-7.5791865E+002, 1.8182346E+001, 9.9101420E+000, 0.0000000E+000, 0.0000000E+000,-3.4569665E+001,-3.3347817E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1660044E+003, 1.3103104E+003,-5.8085379E+002,-7.3480166E+002, 1.7397453E+001, 1.0499240E+001, 0.0000000E+000, 0.0000000E+000, 2.0133669E+001, 2.2551674E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.1670034E+003, 1.2568336E+003,-5.8152662E+002,-7.4786353E+002, 1.5308037E+001, 1.0439560E+001, 0.0000000E+000, 0.0000000E+000,-4.8697451E+001,-4.6808978E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.1680044E+003, 1.2089206E+003,-5.3426602E+002,-6.8412254E+002, 2.0091266E+001, 1.0393954E+001, 0.0000000E+000, 0.0000000E+000, 1.9470864E+001, 2.1017241E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1690020E+003, 1.2660284E+003,-5.6762320E+002,-7.0822945E+002, 1.9482191E+001, 9.2857054E+000, 0.0000000E+000, 0.0000000E+000, 1.6168407E+001, 1.8943600E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1700039E+003, 1.2612972E+003,-5.5145569E+002,-7.3730929E+002, 1.9248863E+001, 1.0067708E+001, 0.0000000E+000, 0.0000000E+000, 1.0395748E+000, 1.8487571E+000, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1710020E+003, 1.2239170E+003,-5.5697937E+002,-6.9437018E+002, 1.4263626E+001, 1.0629382E+001, 0.0000000E+000, 0.0000000E+000,-4.1295497E+000,-2.5395403E+000, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
