s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 3.0695044E+003, 1.9010277E+003,-7.4381078E+002,-1.1533215E+003,-7.0238712E+001, 2.6039235E+001, 0.0000000E+000, 0.0000000E+000,-3.9785899E+001,-4.0303990E+001, 0.0000000E+000, 4.0044565E-002, 0.0000000E+000
 3.0700002E+003, 2.0806339E+003,-8.4645447E+002,-1.0430187E+003,-8.6149663E+001, 2.6504024E+001, 0.0000000E+000, 0.0000000E+000, 1.2891990E+002, 1.3151509E+002, 0.0000000E+000, 3.9897808E-002, 0.0000000E+000
 3.0705022E+003, 1.9244026E+003,-8.0987099E+002,-1.1541817E+003,-9.3276268E+001, 2.6060875E+001, 0.0000000E+000, 0.0000000E+000,-1.0916322E+002,-1.0686553E+002, 0.0000000E+000, 3.9937545E-002, 0.0000000E+000
 3.0710002E+003, 1.9946068E+003,-8.0484457E+002,-1.1117860E+003,-9.7584157E+001, 2.6377410E+001, 0.0000000E+000, 0.0000000E+000, 3.4639688E+000, 6.7694213E+000, 0.0000000E+000, 3.9930698E-002, 0.0000000E+000
 3.0715007E+003, 2.1231704E+003,-8.4955990E+002,-1.1348500E+003,-9.5893729E+001, 2.6961969E+001, 0.0000000E+000, 0.0000000E+000, 7.0450148E+001, 6.9828775E+001, 0.0000000E+000, 3.9928791E-002, 0.0000000E+000
 3.0720044E+003, 1.9302589E+003,-8.1367082E+002,-1.1592373E+003,-8.9347140E+001, 2.6487303E+001, 0.0000000E+000, 0.0000000E+000,-1.0606911E+002,-1.0550899E+002, 0.0000000E+000, 4.0003298E-002, 0.0000000E+000
 3.0725039E+003, 1.8549556E+003,-7.6948055E+002,-1.1127648E+003,-8.7539014E+001, 2.6435536E+001, 0.0000000E+000, 0.0000000E+000,-9.1530531E+001,-8.8393215E+001, 0.0000000E+000, 4.0074937E-002, 0.0000000E+000
 3.0730037E+003, 2.0424980E+003,-8.4098025E+002,-9.9488119E+002,-9.0932757E+001, 2.7198535E+001, 0.0000000E+000, 0.0000000E+000, 1.4317409E+002, 1.4290233E+002, 0.0000000E+000, 4.0087993E-002, 0.0000000E+000
 3.0735017E+003, 1.9803423E+003,-8.0983106E+002,-1.1735666E+003,-7.9247482E+001, 2.6343080E+001, 0.0000000E+000, 0.0000000E+000,-5.9436032E+001,-5.5959691E+001, 0.0000000E+000, 4.0042864E-002, 0.0000000E+000
 3.0740005E+003, 2.1176273E+003,-8.6170370E+002,-1.0755275E+003,-8.1205272E+001, 2.6969530E+001, 0.0000000E+000, 0.0000000E+000, 1.2667678E+002, 1.2616036E+002, 0.0000000E+000, 4.0032420E-002, 0.0000000E+000
 3.0745012E+003, 1.9008842E+003,-8.0844709E+002,-1.1180806E+003,-8.4985945E+001, 2.5392757E+001, 0.0000000E+000, 0.0000000E+000,-8.7998637E+001,-8.5236709E+001, 0.0000000E+000, 4.0083762E-002, 0.0000000E+000
 3.0750022E+003, 2.0649079E+003,-8.1480964E+002,-1.1154786E+003,-8.1768012E+001, 2.5759483E+001, 0.0000000E+000, 0.0000000E+000, 7.9616674E+001, 7.8611133E+001, 0.0000000E+000, 4.0025724E-002, 0.0000000E+000
 3.0755002E+003, 1.9340728E+003,-7.6395977E+002,-1.0562232E+003,-6.9797519E+001, 2.6242978E+001, 0.0000000E+000, 0.0000000E+000, 6.9467244E+001, 7.0335297E+001, 0.0000000E+000, 3.9943640E-002, 0.0000000E+000
 3.0760027E+003, 2.0182171E+003,-7.7272248E+002,-1.2105374E+003,-7.7670424E+001, 2.5302708E+001, 0.0000000E+000, 0.0000000E+000,-2.0876957E+001,-1.7410520E+001, 0.0000000E+000, 3.9755940E-002, 0.0000000E+000
 3.0765002E+003, 2.0717717E+003,-8.2067921E+002,-1.1936983E+003,-9.1033076E+001, 2.6081621E+001, 0.0000000E+000, 0.0000000E+000,-7.7563297E+000,-7.5572100E+000, 0.0000000E+000, 3.9756553E-002, 0.0000000E+000
 3.0770010E+003, 1.9677765E+003,-8.1512599E+002,-1.0888912E+003,-9.0994580E+001, 2.6650797E+001, 0.0000000E+000, 0.0000000E+000,-3.5493857E+000,-5.8452304E-001, 0.0000000E+000, 3.9973738E-002, 0.0000000E+000
 3.0775034E+003, 1.9563674E+003,-7.9877382E+002,-1.1460255E+003,-8.5286470E+001, 2.6580763E+001, 0.0000000E+000, 0.0000000E+000,-4.8777225E+001,-4.7137678E+001, 0.0000000E+000, 4.0055542E-002, 0.0000000E+000
 3.0780022E+003, 1.9994633E+003,-8.1096186E+002,-1.0752792E+003,-8.4718219E+001, 2.6075948E+001, 0.0000000E+000, 0.0000000E+000, 5.3311061E+001, 5.4579978E+001, 0.0000000E+000, 3.9995872E-002, 0.0000000E+000
 3.0785027E+003, 2.1469954E+003,-8.4139985E+002,-1.1097046E+003,-8.8240192E+001, 2.7759778E+001, 0.0000000E+000, 0.0000000E+000, 1.3654448E+002, 1.3541054E+002, 0.0000000E+000, 3.9930043E-002, 0.0000000E+000
 3.0790002E+003, 1.9595521E+003,-7.9279980E+002,-1.2017389E+003,-8.8259941E+001, 2.7224204E+001, 0.0000000E+000, 0.0000000E+000,-9.6669589E+001,-9.6022321E+001, 0.0000000E+000, 3.9990312E-002, 0.0000000E+000
 3.0795027E+003, 2.0755663E+003,-8.3979336E+002,-1.1715947E+003,-9.2976819E+001, 2.5793967E+001, 0.0000000E+000, 0.0000000E+000,-8.9202891E+000,-3.0046381E+000, 0.0000000E+000, 3.9990585E-002, 0.0000000E+000
 3.0800032E+003, 1.9200419E+003,-8.0643667E+002,-1.1646852E+003,-9.4609274E+001, 2.5882454E+001, 0.0000000E+000, 0.0000000E+000,-1.1819324E+002,-1.1980685E+002, 0.0000000E+000, 4.0143701E-002, 0.0000000E+000
 3.0805010E+003, 2.0614748E+003,-8.3515881E+002,-1.1368150E+003,-9.1851628E+001, 2.6291352E+001, 0.0000000E+000, 0.0000000E+000, 2.2238261E+001, 2.3940773E+001, 0.0000000E+000, 4.0162097E-002, 0.0000000E+000
 3.0810005E+003, 2.0057310E+003,-8.2343034E+002,-1.0827369E+003,-9.3980565E+001, 2.6143015E+001, 0.0000000E+000, 0.0000000E+000, 3.2646945E+001, 3.1726282E+001, 0.0000000E+000, 4.0207658E-002, 0.0000000E+000
 3.0815002E+003, 2.0500082E+003,-8.1801922E+002,-1.2492001E+003,-9.1733273E+001, 2.6204645E+001, 0.0000000E+000, 0.0000000E+000,-8.3878026E+001,-8.2739768E+001, 0.0000000E+000, 4.0135778E-002, 0.0000000E+000
 3.0820017E+003, 1.9293717E+003,-8.1880106E+002,-1.0636388E+003,-8.7535311E+001, 2.6087801E+001, 0.0000000E+000, 0.0000000E+000,-1.8443780E+001,-1.4515716E+001, 0.0000000E+000, 4.0047549E-002, 0.0000000E+000
 3.0825039E+003, 1.9622275E+003,-7.9565980E+002,-1.1566586E+003,-8.7480753E+001, 2.5443676E+001, 0.0000000E+000, 0.0000000E+000,-5.3569106E+001,-5.2127992E+001, 0.0000000E+000, 3.9987383E-002, 0.0000000E+000
 3.0830029E+003, 2.0091613E+003,-7.9627457E+002,-1.1484691E+003,-8.0879355E+001, 2.5194476E+001, 0.0000000E+000, 0.0000000E+000, 7.8698112E+000, 8.7327655E+000, 0.0000000E+000, 3.9935150E-002, 0.0000000E+000
 3.0835039E+003, 2.0725572E+003,-8.0740519E+002,-1.1082651E+003,-8.1243629E+001, 2.6082994E+001, 0.0000000E+000, 0.0000000E+000, 1.0036075E+002, 1.0172630E+002, 0.0000000E+000, 3.9890615E-002, 0.0000000E+000
 3.0840012E+003, 2.0245364E+003,-7.9621625E+002,-1.1358754E+003,-8.0448003E+001, 2.6771823E+001, 0.0000000E+000, 0.0000000E+000, 3.7701217E+001, 3.8768559E+001, 0.0000000E+000, 3.9854912E-002, 0.0000000E+000
 3.0845022E+003, 1.9931234E+003,-8.2708766E+002,-1.2739808E+003,-8.9207792E+001, 2.5764989E+001, 0.0000000E+000, 0.0000000E+000,-1.6992817E+002,-1.7138783E+002, 0.0000000E+000, 3.9777153E-002, 0.0000000E+000
 3.0850015E+003, 2.0170247E+003,-8.0110349E+002,-1.1947918E+003,-8.3505016E+001, 2.6000001E+001, 0.0000000E+000, 0.0000000E+000,-3.9242233E+001,-3.6375588E+001, 0.0000000E+000, 3.9793811E-002, 0.0000000E+000
 3.0855022E+003, 1.9851960E+003,-7.8037396E+002,-1.1198551E+003,-8.3589898E+001, 2.6169950E+001, 0.0000000E+000, 0.0000000E+000, 2.7250838E+001, 2.7547023E+001, 0.0000000E+000, 3.9744383E-002, 0.0000000E+000
 3.0860044E+003, 2.0288608E+003,-7.6515981E+002,-1.2331725E+003,-8.1328278E+001, 2.5696793E+001, 0.0000000E+000, 0.0000000E+000,-2.7497698E+001,-2.5102986E+001, 0.0000000E+000, 3.9583979E-002, 0.0000000E+000
 3.0865027E+003, 1.9798681E+003,-8.0558850E+002,-1.0815937E+003,-9.4056890E+001, 2.5953734E+001, 0.0000000E+000, 0.0000000E+000, 2.7236803E+001, 2.4582730E+001, 0.0000000E+000, 3.9580242E-002, 0.0000000E+000
 3.0870002E+003, 1.9505501E+003,-8.2354584E+002,-1.1467965E+003,-1.0216484E+002, 2.5396170E+001, 0.0000000E+000, 0.0000000E+000,-9.8074024E+001,-9.6560837E+001, 0.0000000E+000, 3.9819335E-002, 0.0000000E+000
 3.0875044E+003, 1.9765134E+003,-7.9054179E+002,-1.1416750E+003,-8.3668636E+001, 2.5828225E+001, 0.0000000E+000, 0.0000000E+000,-1.6654109E+001,-1.3543756E+001, 0.0000000E+000, 3.9916505E-002, 0.0000000E+000
 3.0880042E+003, 2.1346244E+003,-8.5868159E+002,-9.9433901E+002,-9.1744297E+001, 2.6560390E+001, 0.0000000E+000, 0.0000000E+000, 2.1714485E+002, 2.1641992E+002, 0.0000000E+000, 3.9991518E-002, 0.0000000E+000
 3.0885029E+003, 2.0459601E+003,-7.9698134E+002,-1.2666094E+003,-8.6798804E+001, 2.7150478E+001, 0.0000000E+000, 0.0000000E+000,-8.2988787E+001,-7.7278926E+001, 0.0000000E+000, 4.0061560E-002, 0.0000000E+000
 3.0890000E+003, 1.9442872E+003,-8.1662959E+002,-1.0940072E+003,-9.5567784E+001, 2.6843536E+001, 0.0000000E+000, 0.0000000E+000,-3.2279447E+001,-3.5073805E+001, 0.0000000E+000, 4.0148119E-002, 0.0000000E+000
 3.0895020E+003, 2.0694975E+003,-8.2404940E+002,-1.1077057E+003,-9.2778896E+001, 2.7067275E+001, 0.0000000E+000, 0.0000000E+000, 6.7269071E+001, 7.2030737E+001, 0.0000000E+000, 4.0135755E-002, 0.0000000E+000
 3.0900020E+003, 1.9561980E+003,-7.8702644E+002,-1.1339827E+003,-8.5058935E+001, 2.6350786E+001, 0.0000000E+000, 0.0000000E+000,-2.7800720E+001,-2.3519238E+001, 0.0000000E+000, 4.0079213E-002, 0.0000000E+000
 3.0905032E+003, 1.9757897E+003,-7.7175114E+002,-1.1099664E+003,-7.1509307E+001, 2.6325546E+001, 0.0000000E+000, 0.0000000E+000, 5.2274095E+001, 4.8888400E+001, 0.0000000E+000, 3.9841886E-002, 0.0000000E+000
 3.0910005E+003, 1.9682643E+003,-7.9246217E+002,-1.1690567E+003,-8.4494122E+001, 2.5831940E+001, 0.0000000E+000, 0.0000000E+000,-5.7063809E+001,-5.1916686E+001, 0.0000000E+000, 3.9684876E-002, 0.0000000E+000
 3.0915002E+003, 1.9770655E+003,-7.8485695E+002,-1.2084058E+003,-8.5792944E+001, 2.5947923E+001, 0.0000000E+000, 0.0000000E+000,-7.5594564E+001,-7.6042316E+001, 0.0000000E+000, 3.9636922E-002, 0.0000000E+000
 3.0920037E+003, 2.0222069E+003,-8.1815619E+002,-1.0989916E+003,-8.6448368E+001, 2.5712542E+001, 0.0000000E+000, 0.0000000E+000, 4.6790354E+001, 4.4323378E+001, 0.0000000E+000, 3.9612552E-002, 0.0000000E+000
 3.0925042E+003, 2.0145291E+003,-7.9252921E+002,-1.1713525E+003,-8.8085555E+001, 2.5518853E+001, 0.0000000E+000, 0.0000000E+000,-1.6552881E+001,-1.1919329E+001, 0.0000000E+000, 3.9695854E-002, 0.0000000E+000
 3.0930042E+003, 1.9054188E+003,-7.6077799E+002,-1.1112121E+003,-7.8755746E+001, 2.6271936E+001, 0.0000000E+000, 0.0000000E+000,-1.4506122E+001,-1.9055077E+001, 0.0000000E+000, 3.9705005E-002, 0.0000000E+000
 3.0935037E+003, 1.9028157E+003,-7.6808189E+002,-1.1740592E+003,-8.4958576E+001, 2.6145316E+001, 0.0000000E+000, 0.0000000E+000,-1.0374797E+002,-9.8138719E+001, 0.0000000E+000, 3.9588328E-002, 0.0000000E+000
 3.0940034E+003, 1.9860481E+003,-7.8491565E+002,-1.0574399E+003,-9.1758547E+001, 2.5451194E+001, 0.0000000E+000, 0.0000000E+000, 7.6779166E+001, 7.7385267E+001, 0.0000000E+000, 3.9530354E-002, 0.0000000E+000
 3.0945012E+003, 2.0426894E+003,-8.0876332E+002,-1.1698467E+003,-9.0427088E+001, 2.5810637E+001, 0.0000000E+000, 0.0000000E+000, 2.9870556E-001,-5.3710025E-001, 0.0000000E+000, 3.9712055E-002, 0.0000000E+000
 3.0950022E+003, 2.0094832E+003,-8.3519936E+002,-1.0740529E+003,-8.6906632E+001, 2.6496082E+001, 0.0000000E+000, 0.0000000E+000, 3.5686414E+001, 3.9820343E+001, 0.0000000E+000, 3.9931172E-002, 0.0000000E+000
 3.0955034E+003, 1.9667910E+003,-8.0821574E+002,-1.0924929E+003,-8.6748315E+001, 2.6986877E+001, 0.0000000E+000, 0.0000000E+000, 6.3506240E+000, 6.3209139E+000, 0.0000000E+000, 3.9961500E-002, 0.0000000E+000
 3.0960044E+003, 1.9197650E+003,-7.9891005E+002,-1.0995758E+003,-8.9710161E+001, 2.7379641E+001, 0.0000000E+000, 0.0000000E+000,-4.3966558E+001,-4.1051372E+001, 0.0000000E+000, 3.9924451E-002, 0.0000000E+000
 3.0965044E+003, 2.1361986E+003,-8.4860657E+002,-1.0796367E+003,-9.2760734E+001, 2.7710482E+001, 0.0000000E+000, 0.0000000E+000, 1.3821537E+002, 1.4290507E+002, 0.0000000E+000, 3.9831492E-002, 0.0000000E+000
 3.0970010E+003, 2.0365440E+003,-8.4632668E+002,-1.2295710E+003,-9.7098026E+001, 2.8371903E+001, 0.0000000E+000, 0.0000000E+000,-1.0715083E+002,-1.0807980E+002, 0.0000000E+000, 3.9872096E-002, 0.0000000E+000
 3.0975005E+003, 1.8687561E+003,-7.8254831E+002,-1.0482573E+003,-8.3087211E+001, 2.6224521E+001, 0.0000000E+000, 0.0000000E+000,-2.3267204E+001,-1.8912194E+001, 0.0000000E+000, 3.9876575E-002, 0.0000000E+000
 3.0980027E+003, 1.9858003E+003,-7.9196546E+002,-1.1435009E+003,-9.2022374E+001, 2.6753443E+001, 0.0000000E+000, 0.0000000E+000,-1.3914239E+001,-1.4935005E+001, 0.0000000E+000, 3.9791376E-002, 0.0000000E+000
 3.0985034E+003, 2.0028168E+003,-7.9837799E+002,-1.1022239E+003,-9.0188385E+001, 2.6478976E+001, 0.0000000E+000, 0.0000000E+000, 3.6614209E+001, 3.8505501E+001, 0.0000000E+000, 3.9807731E-002, 0.0000000E+000
 3.0990024E+003, 2.0308954E+003,-8.2220894E+002,-1.0731986E+003,-8.7460676E+001, 2.6508784E+001, 0.0000000E+000, 0.0000000E+000, 7.1555399E+001, 7.4536018E+001, 0.0000000E+000, 3.9809644E-002, 0.0000000E+000
 3.0995037E+003, 1.8676376E+003,-7.7809377E+002,-1.1342166E+003,-8.9254768E+001, 2.5467056E+001, 0.0000000E+000, 0.0000000E+000,-1.0835035E+002,-1.0846042E+002, 0.0000000E+000, 3.9806943E-002, 0.0000000E+000
 3.1000015E+003, 2.0634826E+003,-8.0446681E+002,-1.0523742E+003,-8.6636802E+001, 2.6433420E+001, 0.0000000E+000, 0.0000000E+000, 1.4168146E+002, 1.4643825E+002, 0.0000000E+000, 3.9746549E-002, 0.0000000E+000
 3.1005017E+003, 2.0779377E+003,-8.1833439E+002,-1.0327173E+003,-7.9946361E+001, 2.6946985E+001, 0.0000000E+000, 0.0000000E+000, 1.7177154E+002, 1.7388660E+002, 0.0000000E+000, 3.9660154E-002, 0.0000000E+000
 3.1010015E+003, 1.9102895E+003,-7.9471392E+002,-1.2113956E+003,-8.7243848E+001, 2.6465099E+001, 0.0000000E+000, 0.0000000E+000,-1.5614494E+002,-1.5659875E+002, 0.0000000E+000, 3.9699515E-002, 0.0000000E+000
 3.1015010E+003, 1.8632804E+003,-7.3537381E+002,-1.1939248E+003,-7.0540439E+001, 2.4910123E+001, 0.0000000E+000, 0.0000000E+000,-1.1403647E+002,-1.1164854E+002, 0.0000000E+000, 3.9545716E-002, 0.0000000E+000
 3.1020005E+003, 1.9698788E+003,-7.5443832E+002,-1.1602400E+003,-8.1329763E+001, 2.5354398E+001, 0.0000000E+000, 0.0000000E+000,-1.1321270E+000,-7.7493091E-001, 0.0000000E+000, 3.9280710E-002, 0.0000000E+000
 3.1025002E+003, 2.1332674E+003,-8.3165495E+002,-1.0890134E+003,-8.5625568E+001, 2.5281864E+001, 0.0000000E+000, 0.0000000E+000, 1.5117688E+002, 1.5225530E+002, 0.0000000E+000, 3.9317049E-002, 0.0000000E+000
 3.1030022E+003, 1.8635185E+003,-7.8016841E+002,-1.2637225E+003,-8.8788704E+001, 2.5645133E+001, 0.0000000E+000, 0.0000000E+000,-2.4481191E+002,-2.4351599E+002, 0.0000000E+000, 3.9445536E-002, 0.0000000E+000
 3.1035027E+003, 1.9346322E+003,-7.5815600E+002,-9.9020852E+002,-7.8257691E+001, 2.5335079E+001, 0.0000000E+000, 0.0000000E+000, 1.3179372E+002, 1.3334503E+002, 0.0000000E+000, 3.9440798E-002, 0.0000000E+000
 3.1040017E+003, 2.0792624E+003,-8.1220940E+002,-1.1816678E+003,-9.7159525E+001, 2.5216576E+001, 0.0000000E+000, 0.0000000E+000, 1.4052360E+001, 1.3442241E+001, 0.0000000E+000, 3.9478964E-002, 0.0000000E+000
 3.1045005E+003, 1.9911536E+003,-7.9637109E+002,-1.1419952E+003,-9.4841483E+001, 2.5722639E+001, 0.0000000E+000, 0.0000000E+000,-1.8784228E+001,-1.6331496E+001, 0.0000000E+000, 3.9523153E-002, 0.0000000E+000
 3.1050024E+003, 1.9971843E+003,-7.8105751E+002,-1.2048740E+003,-8.5264601E+001, 2.6522829E+001, 0.0000000E+000, 0.0000000E+000,-4.8300774E+001,-4.7488997E+001, 0.0000000E+000, 3.9477141E-002, 0.0000000E+000
 3.1055017E+003, 1.9429380E+003,-7.9457525E+002,-1.1000027E+003,-8.8316963E+001, 2.6514200E+001, 0.0000000E+000, 0.0000000E+000,-1.7350883E+001,-1.3442665E+001, 0.0000000E+000, 3.9460414E-002, 0.0000000E+000
 3.1060020E+003, 1.9098497E+003,-7.8320532E+002,-1.0917162E+003,-9.1014531E+001, 2.5913699E+001, 0.0000000E+000, 0.0000000E+000,-2.8634748E+001,-3.0172678E+001, 0.0000000E+000, 3.9492722E-002, 0.0000000E+000
 3.1065027E+003, 1.9275079E+003,-7.4634904E+002,-1.0537558E+003,-8.0008941E+001, 2.5492745E+001, 0.0000000E+000, 0.0000000E+000, 6.9542576E+001, 7.2886882E+001, 0.0000000E+000, 3.9537360E-002, 0.0000000E+000
 3.1070005E+003, 1.9349264E+003,-7.6908937E+002,-1.1078784E+003,-8.2055436E+001, 2.5114005E+001, 0.0000000E+000, 0.0000000E+000, 5.4968548E-001, 1.0172385E+000, 0.0000000E+000, 3.9552480E-002, 0.0000000E+000
 3.1075042E+003, 2.0263212E+003,-8.1339898E+002,-1.0390889E+003,-8.3953042E+001, 2.5704752E+001, 0.0000000E+000, 0.0000000E+000, 1.1354821E+002, 1.1558497E+002, 0.0000000E+000, 3.9621119E-002, 0.0000000E+000
 3.1080044E+003, 1.9648503E+003,-8.0584005E+002,-1.1501400E+003,-9.0280603E+001, 2.6103193E+001, 0.0000000E+000, 0.0000000E+000,-5.7706384E+001,-5.5307184E+001, 0.0000000E+000, 3.9799317E-002, 0.0000000E+000
 3.1085024E+003, 2.0648236E+003,-8.5535951E+002,-1.0536638E+003,-9.2573344E+001, 2.6089428E+001, 0.0000000E+000, 0.0000000E+000, 9.1811161E+001, 8.9316314E+001, 0.0000000E+000, 4.0019229E-002, 0.0000000E+000
 3.1090039E+003, 2.0053722E+003,-7.9329805E+002,-1.2034270E+003,-8.7390158E+001, 2.6496090E+001, 0.0000000E+000, 0.0000000E+000,-5.7415375E+001,-5.2246943E+001, 0.0000000E+000, 4.0051762E-002, 0.0000000E+000
 3.1095010E+003, 2.0173461E+003,-8.3916656E+002,-1.1157984E+003,-9.5514481E+001, 2.6275353E+001, 0.0000000E+000, 0.0000000E+000,-1.0233396E+001,-6.8579762E+000, 0.0000000E+000, 4.0012474E-002, 0.0000000E+000
 3.1100005E+003, 2.0630676E+003,-8.6685672E+002,-1.1598092E+003,-9.7233859E+001, 2.6094182E+001, 0.0000000E+000, 0.0000000E+000,-3.3003169E+001,-3.4738056E+001, 0.0000000E+000, 3.9993340E-002, 0.0000000E+000
 3.1105010E+003, 1.8776293E+003,-7.9790647E+002,-1.0584155E+003,-9.0239441E+001, 2.6026767E+001, 0.0000000E+000, 0.0000000E+000,-4.3644527E+001,-4.2905372E+001, 0.0000000E+000, 4.0000073E-002, 0.0000000E+000
 3.1110034E+003, 2.0683995E+003,-8.5108486E+002,-1.0773895E+003,-9.5610198E+001, 2.6401038E+001, 0.0000000E+000, 0.0000000E+000, 6.7996044E+001, 7.0715999E+001, 0.0000000E+000, 4.0030281E-002, 0.0000000E+000
 3.1115044E+003, 2.0061886E+003,-8.7250244E+002,-9.8765544E+002,-9.3956028E+001, 2.6080775E+001, 0.0000000E+000, 0.0000000E+000, 7.8830424E+001, 7.8155507E+001, 0.0000000E+000, 4.0186670E-002, 0.0000000E+000
 3.1120024E+003, 1.9560956E+003,-8.3037689E+002,-1.1350268E+003,-9.0636219E+001, 2.6139774E+001, 0.0000000E+000, 0.0000000E+000,-7.4897906E+001,-7.3804499E+001, 0.0000000E+000, 4.0201257E-002, 0.0000000E+000
 3.1125049E+003, 1.9578955E+003,-8.2364344E+002,-1.0403050E+003,-9.4674110E+001, 2.6749710E+001, 0.0000000E+000, 0.0000000E+000, 2.6368738E+001, 2.6022610E+001, 0.0000000E+000, 4.0136491E-002, 0.0000000E+000
 3.1130002E+003, 1.9853051E+003,-8.2153718E+002,-1.0410411E+003,-9.3078757E+001, 2.6752646E+001, 0.0000000E+000, 0.0000000E+000, 5.3057536E+001, 5.6400683E+001, 0.0000000E+000, 4.0125688E-002, 0.0000000E+000
 3.1135027E+003, 1.9768578E+003,-8.1430626E+002,-1.1503597E+003,-8.7334769E+001, 2.5652073E+001, 0.0000000E+000, 0.0000000E+000,-5.2425377E+001,-4.9490828E+001, 0.0000000E+000, 4.0047111E-002, 0.0000000E+000
 3.1140029E+003, 2.0260249E+003,-8.3613953E+002,-1.1467515E+003,-8.5253664E+001, 2.6207487E+001, 0.0000000E+000, 0.0000000E+000,-1.7819890E+001,-1.5912309E+001, 0.0000000E+000, 3.9882156E-002, 0.0000000E+000
 3.1145032E+003, 1.9852490E+003,-7.9808789E+002,-1.0683968E+003,-7.1859455E+001, 2.6473086E+001, 0.0000000E+000, 0.0000000E+000, 6.9744739E+001, 7.3377857E+001, 0.0000000E+000, 3.9804186E-002, 0.0000000E+000
 3.1150024E+003, 2.0120040E+003,-7.9092105E+002,-1.1993671E+003,-7.1673669E+001, 2.6072404E+001, 0.0000000E+000, 0.0000000E+000,-2.3443223E+001,-2.3885393E+001, 0.0000000E+000, 3.9662865E-002, 0.0000000E+000
 3.1155037E+003, 1.9751761E+003,-7.7420338E+002,-1.2104962E+003,-8.4184842E+001, 2.5002111E+001, 0.0000000E+000, 0.0000000E+000,-7.1705269E+001,-6.8706247E+001, 0.0000000E+000, 3.9594293E-002, 0.0000000E+000
 3.1160046E+003, 2.0613541E+003,-7.8423044E+002,-1.2159960E+003,-7.1262113E+001, 2.5817068E+001, 0.0000000E+000, 0.0000000E+000, 1.7729594E+001, 1.5682652E+001, 0.0000000E+000, 3.9573935E-002, 0.0000000E+000
 3.1165042E+003, 2.0138494E+003,-8.0298442E+002,-1.1317066E+003,-8.4160870E+001, 2.6311468E+001, 0.0000000E+000, 0.0000000E+000, 1.6981275E+001, 2.1308993E+001, 0.0000000E+000, 3.9511235E-002, 0.0000000E+000
 3.1170007E+003, 2.0138171E+003,-7.8878546E+002,-1.2230862E+003,-8.6963863E+001, 2.7002719E+001, 0.0000000E+000, 0.0000000E+000,-5.7029396E+001,-5.8015739E+001, 0.0000000E+000, 3.9491335E-002, 0.0000000E+000
 3.1175022E+003, 2.0122357E+003,-7.9393350E+002,-1.1212800E+003,-8.8898378E+001, 2.7092744E+001, 0.0000000E+000, 0.0000000E+000, 3.2974325E+001, 3.5216571E+001, 0.0000000E+000, 3.9503317E-002, 0.0000000E+000
 3.1180024E+003, 1.9214869E+003,-7.6668595E+002,-1.1543378E+003,-8.7449575E+001, 2.6925165E+001, 0.0000000E+000, 0.0000000E+000,-5.9766153E+001,-6.0061337E+001, 0.0000000E+000, 3.9622341E-002, 0.0000000E+000
 3.1185029E+003, 2.0623282E+003,-8.1198570E+002,-1.0787392E+003,-9.3023716E+001, 2.6144374E+001, 0.0000000E+000, 0.0000000E+000, 1.0190279E+002, 1.0472401E+002, 0.0000000E+000, 3.9682779E-002, 0.0000000E+000
 3.1190024E+003, 1.9881329E+003,-7.9020968E+002,-1.1718117E+003,-9.1446180E+001, 2.6631738E+001, 0.0000000E+000, 0.0000000E+000,-3.8371006E+001,-3.8702921E+001, 0.0000000E+000, 3.9764796E-002, 0.0000000E+000
 3.1195005E+003, 1.9789273E+003,-7.8997689E+002,-1.1203562E+003,-8.3234935E+001, 2.7101400E+001, 0.0000000E+000, 0.0000000E+000, 1.0908175E+001, 1.2460636E+001, 0.0000000E+000, 3.9764165E-002, 0.0000000E+000
 3.1200037E+003, 1.9561149E+003,-7.8123973E+002,-1.1344015E+003,-9.3414568E+001, 2.6585164E+001, 0.0000000E+000, 0.0000000E+000,-2.9675040E+001,-2.6355738E+001, 0.0000000E+000, 3.9809702E-002, 0.0000000E+000
 3.1205010E+003, 2.0147195E+003,-8.2533264E+002,-1.1032024E+003,-8.6327468E+001, 2.6166314E+001, 0.0000000E+000, 0.0000000E+000, 3.0767983E+001, 2.6023280E+001, 0.0000000E+000, 3.9846810E-002, 0.0000000E+000
 3.1210005E+003, 1.9291627E+003,-7.8537051E+002,-1.0472535E+003,-9.3668110E+001, 2.6028265E+001, 0.0000000E+000, 0.0000000E+000, 2.3704530E+001, 2.8898841E+001, 0.0000000E+000, 3.9925287E-002, 0.0000000E+000
 3.1215044E+003, 2.0249934E+003,-7.9475870E+002,-1.2267118E+003,-9.2770689E+001, 2.5968408E+001, 0.0000000E+000, 0.0000000E+000,-6.6407141E+001,-6.3279403E+001, 0.0000000E+000, 3.9919234E-002, 0.0000000E+000
 3.1220012E+003, 1.9200510E+003,-7.8243730E+002,-1.1042580E+003,-9.3290182E+001, 2.6922552E+001, 0.0000000E+000, 0.0000000E+000,-3.2649315E+001,-3.3011871E+001, 0.0000000E+000, 3.9894124E-002, 0.0000000E+000
