Output time [min],Output HRR from wood [kW],Output HRR inside enclosure [kW],Output HRR external to enclosure [kW],Output HRR total [kW],Output Gas Temp [DegC]
72.3421875,1241.5424761796548,1841.5424761796548,0.0,1841.5424761796548,1167.6235592256864
72.36375,1241.488854746057,1841.488854746057,0.0,1841.488854746057,1167.609624662499
72.3853125,1241.4359364962013,1841.4359364962013,0.0,1841.4359364962013,1167.5960627169197
72.40687499999999,1241.3837121721083,1841.3837121721083,0.0,1841.3837121721083,1167.5828686234847
72.4284375,1241.3321733757239,1841.3321733757239,0.0,1841.3321733757239,1167.570037733772
72.45,1241.2813112590284,1841.2813112590284,0.0,1841.2813112590284,1167.5575654887407
72.47156249999999,1241.231117795397,1841.231117795397,0.0,1841.231117795397,1167.5454474395326
72.49312499999999,1241.1815845267306,1841.1815845267306,0.0,1841.1815845267306,1167.5336792211847
72.5146875,1241.1327037777996,1841.1327037777996,0.0,1841.1327037777996,1167.5222565726103
72.53625000000001,1241.0844674465172,1841.0844674465172,0.0,1841.0844674465172,1167.5111753112067
72.5578125,1241.0368681874659,1841.0368681874659,0.0,1841.0368681874659,1167.5004313524996
72.579375,1240.9898982422426,1840.9898982422426,0.0,1840.9898982422426,1167.4900206858092
72.6009375,1240.943550572124,1840.943550572124,0.0,1840.943550572124,1167.4799393930682
72.62249999999999,1240.8978177392676,1840.8978177392676,0.0,1840.8978177392676,1167.470183625588
72.6440625,1240.8526929900677,1840.8526929900677,0.0,1840.8526929900677,1167.4607496221022
72.665625,1240.8081691949112,1840.8081691949112,0.0,1840.8081691949112,1167.4516336868774
72.6871875,1240.7642398714358,1840.7642398714358,0.0,1840.7642398714358,1167.4428322068045
72.70875,1240.7208981720587,1840.7208981720587,0.0,1840.7208981720587,1167.4343416304407
72.7303125,1240.6781378733283,1840.6781378733283,0.0,1840.6781378733283,1167.4261584846718
72.751875,1240.6359524004424,1840.6359524004424,0.0,1840.6359524004424,1167.4182793546522
72.7734375,1240.5943357657434,1840.5943357657434,0.0,1840.5943357657434,1167.4107008995297
72.795,1240.5532816471712,1840.5532816471712,0.0,1840.5532816471712,1167.4034198334887
72.81656249999999,1240.5127842959414,1840.5127842959414,0.0,1840.5127842959414,1167.3964329412224
72.83812499999999,1240.4728376242438,1840.4728376242438,0.0,1840.4728376242438,1167.3897370591615
72.8596875,1240.4334360959645,1840.4334360959645,0.0,1840.4334360959645,1167.3833290905934
72.88125,1240.3945738559983,1840.3945738559983,0.0,1840.3945738559983,1167.3772059879482
72.9028125,1240.356245573197,1840.356245573197,0.0,1840.356245573197,1167.371364767141
72.924375,1240.3184456051251,1840.3184456051251,0.0,1840.3184456051251,1167.3658024905096
72.94593749999999,1240.2811688163495,1840.2811688163495,0.0,1840.2811688163495,1167.3605162808303
72.9675,1240.244409766314,1840.244409766314,0.0,1840.244409766314,1167.35550330478
72.9890625,1240.2081635060542,1840.2081635060542,0.0,1840.2081635060542,1167.3507607866457
73.01062499999999,1240.1724247907268,1840.1724247907268,0.0,1840.1724247907268,1167.3462859923716
73.03218749999999,1240.1371888377996,1840.1371888377996,0.0,1840.1371888377996,1167.3420762424958
73.05375,1240.1024505965997,1840.1024505965997,0.0,1840.1024505965997,1167.3381288974651
73.07531250000001,1240.0682054448628,1840.0682054448628,0.0,1840.0682054448628,1167.3344413694965
73.096875,1240.0344485045077,1840.0344485045077,0.0,1840.0344485045077,1167.3310111086812
73.1184375,1240.0011753150764,1840.0011753150764,0.0,1840.0011753150764,1167.3278356146254
73.14,1239.9683811633745,1839.9683811633745,0.0,1839.9683811633745,1167.3249124228664
73.16156249999999,1239.9360617399607,1839.9360617399607,0.0,1839.9360617399607,1167.3222391162162
73.183125,1239.9042124872817,1839.9042124872817,0.0,1839.9042124872817,1167.3198133115754
73.2046875,1239.8728292407447,1839.8728292407447,0.0,1839.8728292407447,1167.3176326710686
73.22625,1239.84190759227,1839.84190759227,0.0,1839.84190759227,1167.315694889213
73.2478125,1239.8114435128696,1839.8114435128696,0.0,1839.8114435128696,1167.3139977037306
73.269375,1239.7814327377705,1839.7814327377705,0.0,1839.7814327377705,1167.3125388831916
73.2909375,1239.7518713720456,1839.7518713720456,0.0,1839.7518713720456,1167.3113162376076
73.3125,1239.7227552803593,1839.7227552803593,0.0,1839.7227552803593,1167.3103276061145
73.3340625,1239.6940806956793,1839.6940806956793,0.0,1839.6940806956793,1167.309570867691
73.35562499999999,1239.6658436136474,1839.6658436136474,0.0,1839.6658436136474,1167.3090439290606
73.37718749999999,1239.6380403858798,1839.6380403858798,0.0,1839.6380403858798,1167.3087447351027
73.39875,1239.6106671297468,1839.6106671297468,0.0,1839.6106671297468,1167.308671257051
73.4203125,1239.5837203078063,1839.5837203078063,0.0,1839.5837203078063,1167.308821502675
73.441875,1239.5571961653206,1839.5571961653206,0.0,1839.5571961653206,1167.3091935051764
73.4634375,1239.5310912665427,1839.5310912665427,0.0,1839.5310912665427,1167.309785332513
73.48499999999999,1239.5054019661338,1839.5054019661338,0.0,1839.5054019661338,1167.31059507683
73.5065625,1239.4801249362035,1839.4801249362035,0.0,1839.4801249362035,1167.3116208638112
73.528125,1239.4552566469752,1839.4552566469752,0.0,1839.4552566469752,1167.3128608424136
73.54968749999999,1239.4307938583818,1839.4307938583818,0.0,1839.4307938583818,1167.3143131933698
73.57124999999999,1239.4067331485023,1839.4067331485023,0.0,1839.4067331485023,1167.315976119859
73.5928125,1239.3830713743378,1839.3830713743378,0.0,1839.3830713743378,1167.317847855631
73.61437500000001,1239.3598052110356,1839.3598052110356,0.0,1839.3598052110356,1167.319926655799
73.6359375,1239.3369316080393,1839.3369316080393,0.0,1839.3369316080393,1167.322210804909
73.6575,1239.3144473298587,1839.3144473298587,0.0,1839.3144473298587,1167.3246986077565
73.6790625,1239.2923494260872,1839.2923494260872,0.0,1839.2923494260872,1167.3273883978827
73.70062499999999,1239.2706347413487,1839.2706347413487,0.0,1839.2706347413487,1167.3302785277397
73.7221875,1239.2493004053495,1839.2493004053495,0.0,1839.2493004053495,1167.3333673774232
73.74375,1239.228343362861,1839.228343362861,0.0,1839.228343362861,1167.3366533455546
73.7653125,1239.2077608175407,1839.2077608175407,0.0,1839.2077608175407,1167.340134857072
73.786875,1239.1875497973542,1839.1875497973542,0.0,1839.1875497973542,1167.3438103546455
73.8084375,1239.1677075860707,1839.1677075860707,0.0,1839.1677075860707,1167.3476783064043
73.83,1239.1482312856058,1839.1482312856058,0.0,1839.1482312856058,1167.3517371972318
73.8515625,1239.1291182598404,1839.1291182598404,0.0,1839.1291182598404,1167.3559855367942
73.873125,1239.1103656892603,1839.1103656892603,0.0,1839.1103656892603,1167.3604218507874
73.89468749999999,1239.0919710039896,1839.0919710039896,0.0,1839.0919710039896,1167.3650446886372
73.91624999999999,1239.0739314630835,1839.0739314630835,0.0,1839.0739314630835,1167.3698526152868
73.9378125,1239.0562445598252,1839.0562445598252,0.0,1839.0562445598252,1167.3748442183894
73.959375,1239.0389076302995,1839.0389076302995,0.0,1839.0389076302995,1167.3800181006816
73.9809375,1239.021918230948,1839.021918230948,0.0,1839.021918230948,1167.3853728866932
74.0025,1239.0052737671788,1839.0052737671788,0.0,1839.0052737671788,1167.3909072154513
74.02406249999999,1238.9889718585916,1838.9889718585916,0.0,1838.9889718585916,1167.3966197470138
74.045625,1238.9730099768344,1838.9730099768344,0.0,1838.9730099768344,1167.4025091553535
74.0671875,1238.957385803125,1838.957385803125,0.0,1838.957385803125,1167.4085741347726
74.08874999999999,1238.9420968722673,1838.9420968722673,0.0,1838.9420968722673,1167.4148133929064
74.11031249999999,1238.9271409240146,1838.9271409240146,0.0,1838.9271409240146,1167.4212256570297
74.131875,1238.9125155563293,1838.9125155563293,0.0,1838.9125155563293,1167.4278096672763
74.15343750000001,1238.8982185628731,1838.8982185628731,0.0,1838.8982185628731,1167.4345641826646
74.175,1238.8842475986012,1838.8842475986012,0.0,1838.8842475986012,1167.4414879745264
74.1965625,1238.8706005187928,1838.8706005187928,0.0,1838.8706005187928,1167.4485798326966
74.218125,1238.8572750353944,1838.8572750353944,0.0,1838.8572750353944,1167.4558385587713
74.23968749999999,1238.8442690483482,1838.8442690483482,0.0,1838.8442690483482,1167.4632629719874
74.26125,1238.8315803281353,1838.8315803281353,0.0,1838.8315803281353,1167.4708519030703
74.2828125,1238.8192068286062,1838.8192068286062,0.0,1838.8192068286062,1167.4786041999005
74.304375,1238.807146371069,1838.807146371069,0.0,1838.807146371069,1167.4865187213015
74.3259375,1238.7953969571195,1838.7953969571195,0.0,1838.7953969571195,1167.4945943426774
74.3475,1238.7839564588935,1838.7839564588935,0.0,1838.7839564588935,1167.5028299499654
74.3690625,1238.7728229288148,1838.7728229288148,0.0,1838.7728229288148,1167.5112244452762
74.390625,1238.761994289844,1838.761994289844,0.0,1838.761994289844,1167.5197767408583
74.4121875,1238.751468631362,1838.751468631362,0.0,1838.751468631362,1167.5284857643426
74.43374999999999,1238.7412439302386,1838.7412439302386,0.0,1838.7412439302386,1167.5373504533875
74.45531249999999,1238.7313183235985,1838.7313183235985,0.0,1838.7313183235985,1167.5463697606272
74.476875,1238.7216898268093,1838.7216898268093,0.0,1838.7216898268093,1167.5555426480726
74.4984375,1238.7123566247403,1838.7123566247403,0.0,1838.7123566247403,1167.5648680924687
74.52,1238.7033167758798,1838.7033167758798,0.0,1838.7033167758798,1167.574345079512
74.5415625,1238.6945685020526,1838.6945685020526,0.0,1838.6945685020526,1167.5839726090692
74.56312499999999,1238.686109912572,1838.686109912572,0.0,1838.686109912572,1167.5937496899053
74.5846875,1238.6779392677608,1838.6779392677608,0.0,1838.6779392677608,1167.6036753444228
74.60625,1238.6700547154308,1838.6700547154308,0.0,1838.6700547154308,1167.6137486034943
74.62781249999999,1238.6624545528587,1838.6624545528587,0.0,1838.6624545528587,1167.6239685112091
74.64937499999999,1238.6551369725169,1838.6551369725169,0.0,1838.6551369725169,1167.634334119982
74.6709375,1238.6481003055574,1838.6481003055574,0.0,1838.6481003055574,1167.644844494915
74.69250000000001,1238.6413427875711,1838.6413427875711,0.0,1838.6413427875711,1167.6554987092888
74.7140625,1238.6348627866655,1838.6348627866655,0.0,1838.6348627866655,1167.6662958486843
74.735625,1238.6286585692242,1838.6286585692242,0.0,1838.6286585692242,1167.6772350063459
74.7571875,1238.6227285433902,1838.6227285433902,0.0,1838.6227285433902,1167.688315287682
74.77874999999999,1238.617071012503,1838.617071012503,0.0,1838.617071012503,1167.6995358054758
74.8003125,1238.611684418579,1838.611684418579,0.0,1838.611684418579,1167.710895684312
74.821875,1238.6065670972882,1838.6065670972882,0.0,1838.6065670972882,1167.7223940557922
74.8434375,1238.601717524521,1838.601717524521,0.0,1838.601717524521,1167.7340300630535
74.865,1238.5971340713616,1838.5971340713616,0.0,1838.5971340713616,1167.745802856036
74.8865625,1238.5928152506544,1838.5928152506544,0.0,1838.5928152506544,1167.7577115960366
74.908125,1238.588759461192,1838.588759461192,0.0,1838.588759461192,1167.7697554506844
74.9296875,1238.584965241987,1838.584965241987,0.0,1838.584965241987,1167.7819335985587
74.95125,1238.5814310349494,1838.5814310349494,0.0,1838.5814310349494,1167.7942452247364
74.97281249999999,1238.5781554021773,1838.5781554021773,0.0,1838.5781554021773,1167.8066895246482
74.99437499999999,1238.5751368179126,1838.5751368179126,0.0,1838.5751368179126,1167.8192657000711
75.0159375,1238.5723738750435,1838.5723738750435,0.0,1838.5723738750435,1167.831972962911
75.0375,1238.5698650755196,1838.5698650755196,0.0,1838.5698650755196,1167.8448105311104
75.0590625,1238.567609041478,1838.567609041478,0.0,1838.567609041478,1167.8577776325235
75.080625,1238.565604311823,1838.565604311823,0.0,1838.565604311823,1167.8708735010564
75.10218749999999,1238.5638495240714,1838.5638495240714,0.0,1838.5638495240714,1167.8840973798192
75.12375,1238.562343246376,1838.562343246376,0.0,1838.562343246376,1167.8974485179017
75.1453125,1238.5610841547477,1838.5610841547477,0.0,1838.5610841547477,1167.910926173736
75.16687499999999,1238.5600708373431,1838.5600708373431,0.0,1838.5600708373431,1167.924529611188
75.18843749999999,1238.5593019947992,1838.5593019947992,0.0,1838.5593019947992,1167.938258103225
75.21,1238.5587762460614,1838.5587762460614,0.0,1838.5587762460614,1167.952110928213
75.23156250000001,1238.5584923148508,1838.5584923148508,0.0,1838.5584923148508,1167.9660873732917
75.253125,1238.5584488447387,1838.5584488447387,0.0,1838.5584488447387,1167.9801867307876
75.2746875,1238.5586445856134,1838.5586445856134,0.0,1838.5586445856134,1167.9944083016524
75.29625,1238.5590782102945,1838.5590782102945,0.0,1838.5590782102945,1168.0087513919561
75.31781249999999,1238.5597484871305,1838.5597484871305,0.0,1838.5597484871305,1168.023215315971
75.339375,1238.5606541120258,1838.5606541120258,0.0,1838.5606541120258,1168.037799392918
75.3609375,1238.5617938825783,1838.5617938825783,0.0,1838.5617938825783,1168.0525029502317
75.3825,1238.5631665162346,1838.5631665162346,0.0,1838.5631665162346,1168.0673253200064
75.4040625,1238.5647708336771,1838.5647708336771,0.0,1838.5647708336771,1168.0822658423713
75.425625,1238.5666055738957,1838.5666055738957,0.0,1838.5666055738957,1168.0973238619058
75.4471875,1238.5686695791153,1838.5686695791153,0.0,1838.5686695791153,1168.1124987310395
75.46875,1238.5709616175748,1838.5709616175748,0.0,1838.5709616175748,1168.127789806711
75.4903125,1238.5734805437958,1838.5734805437958,0.0,1838.5734805437958,1168.1431964531826
75.51187499999999,1238.576225149101,1838.576225149101,0.0,1838.576225149101,1168.1587180391891
75.53343749999999,1238.57919431726,1838.57919431726,0.0,1838.57919431726,1168.174353940884
75.555,1238.5823868549758,1838.5823868549758,0.0,1838.5823868549758,1168.1901035384803
75.5765625,1238.5858016613956,1838.5858016613956,0.0,1838.5858016613956,1168.205966219328
75.598125,1238.589437574011,1838.589437574011,0.0,1838.589437574011,1168.2219413750681
75.6196875,1238.5932935088913,1838.5932935088913,0.0,1838.5932935088913,1168.2380284041424
75.64124999999999,1238.597368318905,1838.597368318905,0.0,1838.597368318905,1168.2542267090028
75.6628125,1238.6016609447463,1838.6016609447463,0.0,1838.6016609447463,1168.2705356989604
75.684375,1238.6061702546638,1838.6061702546638,0.0,1838.6061702546638,1168.2869547870405
75.70593749999999,1238.6108952124348,1838.6108952124348,0.0,1838.6108952124348,1168.3034833931363
75.72749999999999,1238.6158347047688,1838.6158347047688,0.0,1838.6158347047688,1168.3201209406734
75.7490625,1238.6209877108226,1838.6209877108226,0.0,1838.6209877108226,1168.3368668597057
75.77062500000001,1238.6263531388477,1838.6263531388477,0.0,1838.6263531388477,1168.3537205838152
75.7921875,1238.6319299802972,1838.6319299802972,0.0,1838.6319299802972,1168.3706815528865
75.81375,1238.63771716959,1838.63771716959,0.0,1838.63771716959,1168.3877492105082
75.8353125,1238.6437137135567,1838.6437137135567,0.0,1838.6437137135567,1168.4049230063063
75.85687499999999,1238.6499185619957,1838.6499185619957,0.0,1838.6499185619957,1168.4222023934199
75.8784375,1238.656330738657,1838.656330738657,0.0,1838.656330738657,1168.439586830919
75.9,1238.6629492118,1838.6629492118,0.0,1838.6629492118,1168.4570757813242
75.9215625,1238.6697730236353,1838.6697730236353,0.0,1838.6697730236353,1168.4746687130046
75.943125,1238.6768011547188,1838.6768011547188,0.0,1838.6768011547188,1168.4923650975131
75.9646875,1238.6840326657223,1838.6840326657223,0.0,1838.6840326657223,1168.5101644122406
75.98625,1238.691466554121,1838.691466554121,0.0,1838.691466554121,1168.5280661376637
76.0078125,1238.699101897507,1838.699101897507,0.0,1838.699101897507,1168.5460697600017
76.029375,1238.706937708734,1838.706937708734,0.0,1838.706937708734,1168.5641747684244
76.05093749999999,1238.714973077691,1838.714973077691,0.0,1838.714973077691,1168.5823806576368
76.07249999999999,1238.7232070341508,1838.7232070341508,0.0,1838.7232070341508,1168.6006869252724
76.0940625,1238.7316386864636,1838.7316386864636,0.0,1838.7316386864636,1168.619093074492
76.115625,1238.7402670813221,1838.7402670813221,0.0,1838.7402670813221,1168.6375986112982
76.1371875,1238.7490913316683,1838.7490913316683,0.0,1838.7490913316683,1168.6562030467785
76.15875,1238.7581105041959,1838.7581105041959,0.0,1838.7581105041959,1168.6749058950268
76.18031249999999,1238.7673237303084,1838.7673237303084,0.0,1838.7673237303084,1168.6937066752241
76.201875,1238.7767300859143,1838.7767300859143,0.0,1838.7767300859143,1168.7126049092558
76.2234375,1238.786328720877,1838.786328720877,0.0,1838.786328720877,1168.731600124165
76.24499999999999,1238.7961187218618,1838.7961187218618,0.0,1838.7961187218618,1168.7506918494764
76.26656249999999,1238.8060992541107,1838.8060992541107,0.0,1838.8060992541107,1168.7698796198501
76.288125,1238.8162694165858,1838.8162694165858,0.0,1838.8162694165858,1168.7891629722894
76.30968750000001,1238.826628389907,1838.826628389907,0.0,1838.826628389907,1168.8085414489121
76.33125,1238.8371752853338,1838.8371752853338,0.0,1838.8371752853338,1168.8280145940444
76.3528125,1238.8479092942428,1838.8479092942428,0.0,1838.8479092942428,1168.847581956974
76.374375,1238.8588295463533,1838.8588295463533,0.0,1838.8588295463533,1168.8672430893055
76.39593749999999,1238.869935239174,1838.869935239174,0.0,1838.869935239174,1168.8869975472714
76.4175,1238.8812255208873,1838.8812255208873,0.0,1838.8812255208873,1168.906844889566
76.4390625,1238.8926996028385,1838.8926996028385,0.0,1838.8926996028385,1168.926784679425
76.460625,1238.9043566393416,1838.9043566393416,0.0,1838.9043566393416,1168.946816482246
76.4821875,1238.916195857123,1838.916195857123,0.0,1838.916195857123,1168.9669398680423
76.50375,1238.928216425875,1838.928216425875,0.0,1838.928216425875,1168.9871544089956
76.5253125,1238.9404175784564,1838.9404175784564,0.0,1838.9404175784564,1169.0074596816103
76.546875,1238.9527984968563,1838.9527984968563,0.0,1838.9527984968563,1169.0278552645482
76.5684375,1238.9653584308535,1838.9653584308535,0.0,1838.9653584308535,1169.0483407408908
76.58999999999999,1238.978096573194,1838.978096573194,0.0,1838.978096573194,1169.0689156957249
76.61156249999999,1238.9910121813298,1838.9910121813298,0.0,1838.9910121813298,1169.0895797183584
76.633125,1239.004104463386,1839.004104463386,0.0,1839.004104463386,1169.1103324001933
76.6546875,1239.017372684489,1839.017372684489,0.0,1839.017372684489,1169.1311733366467
76.67625,1239.0308160650598,1839.0308160650598,0.0,1839.0308160650598,1169.1521021252247
76.6978125,1239.0444338825234,1839.0444338825234,0.0,1839.0444338825234,1169.1731183674187
76.71937499999999,1239.0582253665154,1839.0582253665154,0.0,1839.0582253665154,1169.1942216666769
76.7409375,1239.0721898052163,1839.0721898052163,0.0,1839.0721898052163,1169.2154116303807
76.7625,1239.0863264405593,1839.0863264405593,0.0,1839.0863264405593,1169.2366878678583
76.78406249999999,1239.1006345730216,1839.1006345730216,0.0,1839.1006345730216,1169.2580499923424
76.80562499999999,1239.1151134506702,1839.1151134506702,0.0,1839.1151134506702,1169.2794976187936
76.8271875,1239.1297623847383,1839.1297623847383,0.0,1839.1297623847383,1169.3010303660672
76.84875000000001,1239.1445806371307,1839.1445806371307,0.0,1839.1445806371307,1169.3226478548052
76.8703125,1239.1595675282963,1839.1595675282963,0.0,1839.1595675282963,1169.3443497094188
76.891875,1239.1747223247316,1839.1747223247316,0.0,1839.1747223247316,1169.3661355558804
76.9134375,1239.1900443576424,1839.1900443576424,0.0,1839.1900443576424,1169.3880050239625
76.93499999999999,1239.2055329119867,1839.2055329119867,0.0,1839.2055329119867,1169.409957745214
76.9565625,1239.2211873235615,1839.2211873235615,0.0,1839.2211873235615,1169.431993354679
76.978125,1239.2370068834584,1839.2370068834584,0.0,1839.2370068834584,1169.4541114890403
76.9996875,1239.252990941314,1839.252990941314,0.0,1839.252990941314,1169.4763117885998
77.02125,1239.2691387974346,1839.2691387974346,0.0,1839.2691387974346,1169.4985938952059
77.0428125,1239.2854498075894,1839.2854498075894,0.0,1839.2854498075894,1169.5209574541675
77.064375,1239.301923284383,1839.301923284383,0.0,1839.301923284383,1169.5434021124129
77.0859375,1239.3185585881765,1839.3185585881765,0.0,1839.3185585881765,1169.5659275201224
77.1075,1239.3353550454137,1839.3353550454137,0.0,1839.3353550454137,1169.5885333292308
77.12906249999999,1239.3523120256712,1839.3523120256712,0.0,1839.3523120256712,1169.6112191948455
77.15062499999999,1239.3694288630668,1839.3694288630668,0.0,1839.3694288630668,1169.6339847737224
77.1721875,1239.3867049333107,1839.3867049333107,0.0,1839.3867049333107,1169.6568297256688
77.19375,1239.4041395781953,1839.4041395781953,0.0,1839.4041395781953,1169.679753712097
77.2153125,1239.4217321872702,1839.4217321872702,0.0,1839.4217321872702,1169.7027563976042
77.236875,1239.439482111543,1839.439482111543,0.0,1839.439482111543,1169.725837448315
77.25843749999999,1239.457388740532,1839.457388740532,0.0,1839.457388740532,1169.7489965332118
77.28,1239.475451439085,1839.475451439085,0.0,1839.475451439085,1169.7722333230095
77.3015625,1239.4936696090176,1839.4936696090176,0.0,1839.4936696090176,1169.7955474913272
77.32312499999999,1239.5120426136052,1839.5120426136052,0.0,1839.5120426136052,1169.8189387131224
77.34468749999999,1239.5305698715863,1839.5305698715863,0.0,1839.5305698715863,1169.8424066665646
77.36625,1239.5492507508275,1839.5492507508275,0.0,1839.5492507508275,1169.865951030951
77.38781250000001,1239.5680846715784,1839.5680846715784,0.0,1839.5680846715784,1169.889571488569
77.409375,1239.587071021709,1839.587071021709,0.0,1839.587071021709,1169.9132677232328
77.4309375,1239.6062092229797,1839.6062092229797,0.0,1839.6062092229797,1169.9370394214109
77.4525,1239.6254986678534,1839.6254986678534,0.0,1839.6254986678534,1169.9608862709913
77.47406249999999,1239.6449387903879,1839.6449387903879,0.0,1839.6449387903879,1169.9848079626631
77.495625,1239.6645289876394,1839.6645289876394,0.0,1839.6645289876394,1170.008804188373
77.5171875,1239.6842687044234,1839.6842687044234,0.0,1839.6842687044234,1170.032874642946
77.53875,1239.7041573439296,1839.7041573439296,0.0,1839.7041573439296,1170.0570190223568
77.5603125,1239.7241943555664,1839.7241943555664,0.0,1839.7241943555664,1170.0812370253414
77.581875,1239.7443791517403,1839.7443791517403,0.0,1839.7443791517403,1170.105528351838
77.6034375,1239.764711187993,1839.764711187993,0.0,1839.764711187993,1170.1298927044681
77.625,1239.785189887489,1839.785189887489,0.0,1839.785189887489,1170.154329787135
77.6465625,1239.8058147088218,1839.8058147088218,0.0,1839.8058147088218,1170.1788393062302
77.66812499999999,1239.8265850812897,1839.8265850812897,0.0,1839.8265850812897,1170.2034209693957
77.68968749999999,1239.8475004773263,1839.8475004773263,0.0,1839.8475004773263,1170.228074486954
77.71125,1239.8685603262006,1839.8685603262006,0.0,1839.8685603262006,1170.2527995701669
77.7328125,1239.8897641080198,1839.8897641080198,0.0,1839.8897641080198,1170.2775959330165
77.754375,1239.9111112597293,1839.9111112597293,0.0,1839.9111112597293,1170.3024632904308
77.7759375,1239.932601269113,1839.932601269113,0.0,1839.932601269113,1170.3274013600471
77.79749999999999,1239.95423358079,1839.95423358079,0.0,1839.95423358079,1170.3524098604312
77.8190625,1239.9760076840553,1839.9760076840553,0.0,1839.9760076840553,1170.3774885126568
77.840625,1239.997923032746,1839.997923032746,0.0,1839.997923032746,1170.402637038826
77.86218749999999,1240.019979122291,1840.019979122291,0.0,1840.019979122291,1170.4278551634984
77.88374999999999,1240.0421754157437,1840.0421754157437,0.0,1840.0421754157437,1170.453142612312
77.9053125,1240.0645114115864,1840.0645114115864,0.0,1840.0645114115864,1170.4784991132008
77.92687500000001,1240.0869865805475,1840.0869865805475,0.0,1840.0869865805475,1170.5039243952112
77.9484375,1240.1096004257033,1840.1096004257033,0.0,1840.1096004257033,1170.529418189601
77.97,1240.1323524239165,1840.1323524239165,0.0,1840.1323524239165,1170.554980228726
77.9915625,1240.1552420874805,1840.1552420874805,0.0,1840.1552420874805,1170.5806102472222
78.01312499999999,1240.1782688963108,1840.1782688963108,0.0,1840.1782688963108,1170.6063079806715
78.0346875,1240.2014323688352,1840.2014323688352,0.0,1840.2014323688352,1170.6320731669318
78.05625,1240.2247319895635,1840.2247319895635,0.0,1840.2247319895635,1170.6579055447462
78.0778125,1240.2481672876809,1840.2481672876809,0.0,1840.2481672876809,1170.6838048552684
78.099375,1240.27173774921,1840.27173774921,0.0,1840.27173774921,1170.7097708403307
78.1209375,1240.2954429094702,1840.2954429094702,0.0,1840.2954429094702,1170.735803244189
78.1425,1240.3192822637013,1840.3192822637013,0.0,1840.3192822637013,1170.761901811862
78.1640625,1240.3432553471937,1840.3432553471937,0.0,1840.3432553471937,1170.788066290557
78.185625,1240.3673616628623,1840.3673616628623,0.0,1840.3673616628623,1170.8142964283304
78.20718749999999,1240.3916007536754,1840.3916007536754,0.0,1840.3916007536754,1170.8405919754607
78.22874999999999,1240.415972127142,1840.415972127142,0.0,1840.415972127142,1170.866952682995
78.2503125,1240.440475330823,1840.440475330823,0.0,1840.440475330823,1170.8933783041502
78.271875,1240.4651098783625,1840.4651098783625,0.0,1840.4651098783625,1170.9198685929175
78.2934375,1240.4898753249995,1840.4898753249995,0.0,1840.4898753249995,1170.946423305496
78.315,1240.5147711843479,1840.5147711843479,0.0,1840.5147711843479,1170.9730421986455
78.33656249999999,1240.5397970146996,1840.5397970146996,0.0,1840.5397970146996,1170.9997250312945
78.358125,1240.5649523435109,1840.5649523435109,0.0,1840.5649523435109,1171.0264715632113
78.3796875,1240.5902367336669,1840.5902367336669,0.0,1840.5902367336669,1171.0532815562096
78.40124999999999,1240.6156497156765,1840.6156497156765,0.0,1840.6156497156765,1171.0801547728274
78.42281249999999,1240.6411908523967,1840.6411908523967,0.0,1840.6411908523967,1171.107090977485
78.444375,1240.6668596820132,1840.6668596820132,0.0,1840.6668596820132,1171.1340899354484
78.46593750000001,1240.6926557719785,1840.6926557719785,0.0,1840.6926557719785,1171.1611514138283
78.4875,1240.718578671235,1840.718578671235,0.0,1840.718578671235,1171.1882751807323
78.5090625,1240.7446279487478,1840.7446279487478,0.0,1840.7446279487478,1171.2154610059217
78.530625,1240.770803158056,1840.770803158056,0.0,1840.770803158056,1171.2427086601351
78.55218749999999,1240.7971038680955,1840.7971038680955,0.0,1840.7971038680955,1171.2700179156072
78.57375,1240.8235296416208,1840.8235296416208,0.0,1840.8235296416208,1171.2973885457197
78.5953125,1240.85008005987,1840.85008005987,0.0,1840.85008005987,1171.3248203255262
78.616875,1240.8767546763233,1840.8767546763233,0.0,1840.8767546763233,1171.352313030689
78.6384375,1240.9035530829767,1840.9035530829767,0.0,1840.9035530829767,1171.379866438824
78.66,1240.9304748394466,1840.9304748394466,0.0,1840.9304748394466,1171.4074803281612
78.6815625,1240.9575195423236,1840.9575195423236,0.0,1840.9575195423236,1171.435154478836
78.703125,1240.9846867542783,1840.9846867542783,0.0,1840.9846867542783,1171.4628886715213
78.7246875,1241.0119760764962,1841.0119760764962,0.0,1841.0119760764962,1171.490682688789
78.74624999999999,1241.0393870731614,1841.0393870731614,0.0,1841.0393870731614,1171.518536313647
78.76781249999999,1241.066919354676,1841.066919354676,0.0,1841.066919354676,1171.54644933116
78.789375,1241.0945724929022,1841.0945724929022,0.0,1841.0945724929022,1171.5744215268644
78.8109375,1241.1223460951323,1841.1223460951323,0.0,1841.1223460951323,1171.602452688056
78.8325,1241.1502397378233,1841.1502397378233,0.0,1841.1502397378233,1171.6305426025547
78.8540625,1241.1782530359444,1841.1782530359444,0.0,1841.1782530359444,1171.6586910600452
78.87562499999999,1241.206385567466,1841.206385567466,0.0,1841.206385567466,1171.6868978506066
78.8971875,1241.234636955035,1841.234636955035,0.0,1841.234636955035,1171.7151627662865
78.91875,1241.2630067812165,1841.2630067812165,0.0,1841.2630067812165,1171.7434855994877
78.94031249999999,1241.291494665548,1841.291494665548,0.0,1841.291494665548,1171.7718661443287
